native,name,p_value,intersection_size,query_size,term_size,intersections,evidences
GO:0010647,positive regulation of cell communication,0.010731760302533557,28,134,1778,"['CFLAR', 'ABCC8', 'RB1CC1', 'ROCK1', 'NEDD4', 'NDFIP2', 'FLT1', 'ENG', 'SHOC2', 'VWF', 'CCDC88A', 'FN1', 'AAK1', 'STK11', 'TSHZ3', 'ANO1', 'EPHB2', 'SIRT3', 'IRAK1BP1', 'MBIP', 'PRKCA', 'KIT', 'GPR37', 'P2RY6', 'SYT12', 'MTURN', 'SRARP', 'HLA-DRB1']","[['IEP', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP'], ['HMP'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IGI'], ['IMP', 'IBA'], ['IDA'], ['IDA', 'ISS'], ['IDA'], ['IDA'], ['IMP', 'IEA'], ['ISS'], ['IMP', 'IGI'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'TAS'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IEA'], ['IMP'], ['IMP', 'IBA'], ['IDA', 'IMP']]"
GO:0023056,positive regulation of signaling,0.010846373923702544,28,134,1779,"['CFLAR', 'ABCC8', 'RB1CC1', 'ROCK1', 'NEDD4', 'NDFIP2', 'FLT1', 'ENG', 'SHOC2', 'VWF', 'CCDC88A', 'FN1', 'AAK1', 'STK11', 'TSHZ3', 'ANO1', 'EPHB2', 'SIRT3', 'IRAK1BP1', 'MBIP', 'PRKCA', 'KIT', 'GPR37', 'P2RY6', 'SYT12', 'MTURN', 'SRARP', 'HLA-DRB1']","[['IEP', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP'], ['HMP'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IGI'], ['IMP', 'IBA'], ['IDA'], ['IDA', 'ISS'], ['IDA'], ['IDA'], ['IMP', 'IEA'], ['ISS'], ['IMP', 'IGI'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'TAS'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IEA'], ['IMP'], ['IMP', 'IBA'], ['IDA', 'IMP']]"
GO:0005737,cytoplasm,0.013680092038438353,106,145,12601,"['CFLAR', 'TFPI', 'ABCC8', 'RB1CC1', 'PLEKHA5', 'PPP1R12A', 'ROCK1', 'NEDD4', 'NOTCH3', 'ZNF638', 'RGS11', 'PDS5B', 'MYH9', 'TNRC6B', 'ANKRD12', 'NDFIP2', 'FLT1', 'BLOC1S6', 'SLC17A7', 'DMPK', 'TASOR2', 'SHOC2', 'VWF', 'TNS2', 'FRK', 'MDN1', 'NKTR', 'CCDC88A', 'FN1', 'AAK1', 'CNN3', 'STK11', 'SLIRP', 'CCDC18', 'CYREN', 'ATP7B', 'ATP5F1E', 'MCEE', 'CCNT1', 'THEMIS2', 'COQ3', 'RIDA', 'MPRIP', 'IRS4', 'RNF128', 'EPHB2', 'TGFBRAP1', 'RSAD1', 'RALGPS1', 'NCBP1', 'CHST4', 'ZCCHC2', 'SIRT3', 'SLC22A14', 'PAM', 'TRIM7', 'IRAK1BP1', 'GINS4', 'TMEM86A', 'MBIP', 'PRKCA', 'ATP5MC3', 'RBM45', 'KIT', 'SNX22', 'TENT5B', 'MITD1', 'VMA21', 'ZNF148', 'APEH', 'RNF180', 'EML5', 'RBPMS2', 'VPS39', 'RNF187', 'REEP4', 'IL13', 'CKAP2L', 'CTNND2', 'RNF150', 'GPR37', 'PGAM1', 'CERS6', 'SYT12', 'NLRP13', 'GCSAM', 'RPL15', 'CHST1', 'PUS1', 'MTURN', 'CIMAP1D', 'GALNT9', 'GBP6', 'LRIT3', 'SRARP', 'KRT76', 'C6orf120', 'AKAP14', 'HEPACAM2', 'HLA-DRB1', 'CTSE', 'H2BC26', 'PDLIM7', 'ETFRF1', 'NBPF1', 'NBPF9']","[['IDA', 'IBA', 'TAS'], ['IEA'], ['IEA'], ['IDA', 'IPI', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['TAS', 'IEA'], ['TAS'], ['IBA'], ['TAS'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'TAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'TAS', 'NAS'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IBA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'TAS'], ['IDA', 'ISS', 'TAS'], ['IDA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'HTP', 'HDA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'HTP', 'TAS', 'IEA'], ['HTP', 'IBA', 'TAS', 'NAS', 'IC', 'IEA'], ['HTP', 'TAS', 'IEA'], ['IDA'], ['IBA', 'IEA'], ['IDA', 'HTP', 'IBA', 'TAS', 'IEA'], ['IDA', 'HTP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IBA'], ['IBA', 'TAS', 'IEA'], ['TAS'], ['IDA', 'IBA', 'NAS', 'IEA'], ['HTP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA'], ['IDA', 'IMP', 'HTP', 'TAS', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'HDA', 'ISS', 'TAS', 'IEA'], ['HTP', 'TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IDA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'HDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'TAS'], ['IBA'], ['IDA', 'IEA'], ['IDA', 'TAS'], ['TAS', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IDA', 'IPI', 'HDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS', 'IEA'], ['IDA', 'HTP', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IBA'], ['TAS', 'IEA'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'HTP', 'IBA', 'IEA'], ['IEA'], ['IEA']]"
GO:0005515,protein binding,0.02344702372036578,124,140,15082,"['CFLAR', 'ABCC8', 'RB1CC1', 'BOD1L1', 'PLEKHA5', 'PPP1R12A', 'SPEN', 'ROCK1', 'NEDD4', 'KDM5A', 'NOTCH3', 'RGS11', 'PLXNA2', 'PDS5B', 'MYH9', 'TNRC6B', 'PNN', 'ANKRD12', 'NDFIP2', 'FLT1', 'BLOC1S6', 'DMPK', 'ENG', 'ANKRD26', 'TASOR2', 'SHOC2', 'LUC7L3', 'VWF', 'TNS2', 'FRK', 'MDN1', 'CCDC88A', 'FN1', 'AAK1', 'SRSF11', 'CNN3', 'STK11', 'SLIRP', 'TSHZ3', 'CYREN', 'ATP7B', 'ACVR1C', 'ATP5F1E', 'MCEE', 'OMG', 'GNG13', 'ZNF835', 'CCNT1', 'RBBP8NL', 'THEMIS2', 'ZNF331', 'ANO1', 'DCAF15', 'COQ3', 'JCHAIN', 'RIDA', 'MPRIP', 'IRS4', 'RNF128', 'EPHB2', 'TGFBRAP1', 'RALGPS1', 'NCBP1', 'AMIGO2', 'HMG20A', 'MED9', 'SIRT3', 'SLC22A14', 'PAM', 'TRIM7', 'IRAK1BP1', 'GINS4', 'ADGRL3', 'TMEM86A', 'MBIP', 'PRKCA', 'ATP5MC3', 'RBM45', 'SLC6A1', 'KIT', 'SNX22', 'TENT5B', 'MITD1', 'VMA21', 'ZNF148', 'APEH', 'RNF180', 'EML5', 'RBPMS2', 'VPS39', 'RNF187', 'REEP4', 'IL13', 'CXCL10', 'CTNND2', 'RNF150', 'GPR37', 'PGAM1', 'P2RY6', 'CERS6', 'SYT12', 'NLRP13', 'GCSAM', 'RPL15', 'CHST1', 'FOXC2', 'MTURN', 'CIMAP1D', 'GBP6', 'LRIT3', 'SRARP', 'KRT76', 'C6orf120', 'AKAP14', 'HEPACAM2', 'SLC15A5', 'HLA-DRB1', 'CTSE', 'H2BC26', 'PDLIM7', 'ZNF772', 'BPIFA1', 'ETFRF1', 'NBPF1']","[['IPI', 'IEA'], ['IPI'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IPI'], ['IPI', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IPI'], ['IPI', 'NAS', 'IEA'], ['IDA', 'IPI', 'IMP', 'ISS', 'IEA'], ['IDA', 'IPI'], ['IPI', 'HDA', 'IEA'], ['IPI'], ['IPI', 'IEA'], ['IPI'], ['IDA', 'IPI', 'HDA', 'IBA', 'NAS', 'IEA'], ['IPI'], ['IPI'], ['IEA'], ['IPI'], ['IPI', 'IBA'], ['IDA', 'IPI', 'TAS'], ['IPI'], ['IPI', 'ISS', 'IEA'], ['IPI', 'IEA'], ['IPI'], ['IDA', 'IPI', 'IEA'], ['IPI'], ['IDA', 'IPI', 'IEA'], ['IPI', 'IEA'], ['IPI', 'IBA', 'IEA'], ['IPI'], ['IDA', 'IPI', 'ISS', 'IBA', 'IEA'], ['IDA', 'IPI', 'IMP', 'IBA', 'IEA'], ['IDA', 'IPI'], ['IPI'], ['HDA', 'IBA', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IPI'], ['IPI'], ['IPI'], ['IPI'], ['IPI', 'IMP'], ['IPI'], ['IPI'], ['IEA'], ['IPI', 'IBA', 'IEA'], ['IPI'], ['IPI', 'IEA'], ['IPI'], ['IPI'], ['IPI'], ['IPI', 'ISS', 'IEA'], ['IPI'], ['IPI'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IPI'], ['IPI', 'HDA', 'IBA', 'IEA'], ['IPI', 'IBA', 'IEA'], ['IPI'], ['IDA', 'IPI', 'IEA'], ['IDA', 'IPI'], ['IPI'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IPI'], ['IPI'], ['IPI', 'IEA'], ['IPI'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IPI'], ['IPI'], ['IPI'], ['IPI'], ['IPI'], ['IPI', 'ISS'], ['IPI'], ['IPI'], ['IPI'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IPI'], ['IPI'], ['IPI'], ['IPI'], ['IPI'], ['IPI'], ['IPI', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IPI'], ['IPI', 'ISS', 'IBA'], ['IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'TAS', 'IEA'], ['IPI', 'IBA', 'IEA'], ['IPI'], ['IPI', 'IEA'], ['IPI'], ['IPI'], ['IPI'], ['IBA'], ['IEA'], ['IPI'], ['IPI', 'HDA'], ['IPI'], ['IPI'], ['IPI'], ['IPI'], ['IPI'], ['IEA'], ['IPI', 'IBA'], ['IPI'], ['IPI'], ['IPI', 'IBA'], ['IPI'], ['IPI'], ['IDA', 'IPI'], ['IEA'], ['IEA'], ['IPI', 'IBA', 'IEA'], ['IPI'], ['IPI'], ['IPI'], ['IPI']]"
GO:0043408,regulation of MAPK cascade,0.024155053405995764,15,134,638,"['CFLAR', 'RB1CC1', 'ROCK1', 'FLT1', 'SHOC2', 'FN1', 'EPHB2', 'SIRT3', 'MBIP', 'PRKCA', 'KIT', 'GPR37', 'P2RY6', 'MTURN', 'HLA-DRB1']","[['IEA'], ['IEA'], ['IMP'], ['IDA', 'IBA'], ['IDA'], ['IDA'], ['ISS', 'IEA'], ['IEA'], ['IDA'], ['ISS'], ['IMP'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IMP'], ['IDA']]"
GO:1902533,positive regulation of intracellular signal transduction,0.04166064006259608,20,134,1108,"['CFLAR', 'RB1CC1', 'ROCK1', 'NEDD4', 'NDFIP2', 'FLT1', 'ENG', 'SHOC2', 'VWF', 'CCDC88A', 'FN1', 'IRAK1BP1', 'MBIP', 'PRKCA', 'KIT', 'GPR37', 'P2RY6', 'MTURN', 'SRARP', 'HLA-DRB1']","[['IEP', 'IEA'], ['IEA'], ['IMP'], ['IMP'], ['HMP'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IGI'], ['IMP', 'IBA'], ['IDA'], ['ISS'], ['IDA'], ['IEA'], ['IDA'], ['ISS'], ['IMP', 'TAS'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IMP'], ['IMP', 'IBA'], ['IDA']]"
