native,name,p_value,intersection_size,query_size,term_size,intersections,evidences
GO:0045202,synapse,8.45540061882122e-56,269,1314,1608,"['PNOC', 'GJD2', 'SLC32A1', 'CRHBP', 'SVOP', 'SV2B', 'GAD2', 'PFN2', 'TRPC5', 'TAC1', 'DLG3', 'PRKCE', 'PPP2CA', 'SYT13', 'VWC2L', 'ELMO1', 'IL1RAPL2', 'KCNC2', 'SNAP91', 'CAMK2D', 'PRKAR1A', 'STXBP1', 'APBB1', 'DNAJC6', 'COPS4', 'ATP6V1B2', 'SYT4', 'RAP2A', 'ATG5', 'GAD1', 'EIF2S1', 'ATP1A3', 'PTPRS', 'MAPK1', 'TLN2', 'CHRM2', 'SST', 'EMB', 'PAFAH1B1', 'SORCS3', 'CORT', 'PPP3CB', 'ATG16L1', 'NEFL', 'MAPK8', 'HCRTR2', 'SLITRK1', 'TAFA4', 'CLSTN3', 'PPM1H', 'AP2A2', 'NMNAT2', 'PTPRO', 'APP', 'CNTNAP1', 'NWD2', 'YWHAG', 'PHF24', 'GLRA2', 'HTR2C', 'HNRNPA0', 'NXPH1', 'KCNK1', 'GLS', 'HTR7', 'GRK3', 'MAPK9', 'RAB3C', 'ATP2B2', 'FAIM2', 'CAMK2A', 'CALM3', 'DNAJC5', 'NMU', 'CBLN2', 'RGS7BP', 'RANBP6', 'VDAC1', 'PPT1', 'KPNA1', 'PTPRN2', 'CNTN6', 'KCND2', 'INA', 'CLCN4', 'NPTN', 'GRM5', 'NSF', 'ATP2B3', 'SLC9B2', 'LARGE1', 'GSK3B', 'GABRD', 'ABI2', 'GNB5', 'VWC2', 'ATP6V1C1', 'GUCY1B1', 'LNX1', 'NBEA', 'C1QL3', 'APBA2', 'ADAM23', 'NAPB', 'TACR1', 'MPP2', 'NCAM2', 'OLFM3', 'USP5', 'SPOCK1', 'DNM3', 'RIMBP2', 'ADAM22', 'GNG2', 'INPP4A', 'HCN1', 'EPB41L3', 'KCTD8', 'SYN2', 'NETO2', 'DRP2', 'YWHAH', 'GABRA4', 'SLC6A17', 'THY1', 'MTMR2', 'LRFN2', 'OTOF', 'GPR158', 'CLASP2', 'NDEL1', 'C9orf72', 'EGR3', 'FLRT3', 'FAM81A', 'EXT1', 'SNAP25', 'WNT5A', 'RTN1', 'SLC8A2', 'CLSTN2', 'BSN', 'ABTB3', 'RGS8', 'HAPLN1', 'SEMA4F', 'STX7', 'ATP6V1E1', 'NPY5R', 'ARHGEF9', 'MAGEE1', 'KCNJ3', 'SH3GL2', 'GLRB', 'AP3M2', 'VLDLR', 'SUSD4', 'CACNA2D3', 'DRD5', 'PRKACA', 'CPEB3', 'PENK', 'TIAM1', 'CNR1', 'CNTN1', 'GABBR2', 'SYT7', 'YWHAZ', 'ATP6V1D', 'FRMPD4', 'SLC4A10', 'CLSTN1', 'STX1B', 'STXBP5L', 'ADARB1', 'TPRG1L', 'AP2M1', 'GABRA1', 'CACNA1E', 'NSG2', 'LIN7A', 'PRICKLE1', 'ELMOD1', 'P2RX5', 'RAB27B', 'ZC4H2', 'PRKN', 'GNB1', 'NPTX1', 'RGS10', 'LRRTM2', 'VPS18', 'CDK5R1', 'UNC13A', 'AMPH', 'KCNK2', 'BORCS5', 'SMCR8', 'NDFIP1', 'ALS2', 'GDI2', 'SYT6', 'MFF', 'PPP2R2A', 'CDC42', 'EFNA5', 'RAB11A', 'CHRNB2', 'NPY', 'FBXO45', 'KCNA4', 'HTR5A', 'HNRNPLL', 'HCRTR1', 'GPR176', 'MARK1', 'NETO1', 'SLC24A2', 'RAB3B', 'DLGAP1', 'RPH3A', 'HTR6', 'SLC35F1', 'SNCA', 'KCNA2', 'GABRA5', 'SV2A', 'VPS35', 'NRG3', 'ATP1A1', 'DNM1L', 'HTR1B', 'CAMKV', 'PLCXD3', 'CACNA2D1', 'RIMS3', 'EPS15', 'SYT11', 'KCNC1', 'CBLN4', 'HNRNPUL2', 'NPTX2', 'MAPK14', 'OPRK1', 'GUCY1A1', 'CDH2', 'GDI1', 'GABRG2', 'GABRA3', 'CADPS', 'SCAMP1', 'SLC30A3', 'SLC9A6', 'KIFAP3', 'SLC17A6', 'SEMA7A', 'SLC17A7', 'ZDHHC5', 'CRH', 'SYNJ1', 'CD53', 'DACT1', 'TNN', 'CADM3', 'FRMPD2', 'KCNQ3', 'SLC29A1', 'EXOC4', 'PLPPR4']","[['IBA', 'IEA'], ['IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['ISS'], ['ISS', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IDA', 'IMP'], ['ISS', 'IBA', 'IEA'], ['IBA'], ['IBA'], ['IEA'], ['IEA'], ['IDA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['ISS'], ['ISS', 'IEA'], ['IEA'], ['NAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['ISS', 'IEA'], ['IBA', 'IEA'], ['ISS'], ['IDA', 'IMP', 'ISS', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['EXP', 'IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['ISS'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'NAS'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['ISS'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP'], ['IEA'], ['IDA', 'IEP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IBA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['EXP', 'IDA', 'IMP', 'IEA'], ['ISS'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['IBA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IBA'], ['IEA'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IEA'], ['IBA'], ['IDA', 'IEA']]"
GO:0030054,cell junction,3.062291567860146e-41,310,1314,2370,"['PNOC', 'GJD2', 'MRPL46', 'SLC32A1', 'CRHBP', 'SVOP', 'SV2B', 'GAD2', 'PFN2', 'TRPC5', 'TAC1', 'DLG3', 'PRKCE', 'PPP2CA', 'SYT13', 'VWC2L', 'ELMO1', 'IL1RAPL2', 'SYNPO2', 'KCNC2', 'SNAP91', 'CAMK2D', 'PRKAR1A', 'STXBP1', 'APBB1', 'DNAJC6', 'COPS4', 'ATP6V1B2', 'SYT4', 'RAP2A', 'ATG5', 'MAP2K1', 'GAD1', 'EIF2S1', 'ATP1A3', 'PTPRS', 'MAPK1', 'OSBP', 'TLN2', 'CHRM2', 'SST', 'EMB', 'PAFAH1B1', 'SORCS3', 'PANX1', 'CORT', 'PPP3CB', 'ATG16L1', 'NEFL', 'MAPK8', 'HCRTR2', 'SLITRK1', 'TAFA4', 'CLSTN3', 'PPM1H', 'AP2A2', 'NMNAT2', 'PTPRO', 'APP', 'CNTNAP1', 'HSPA8', 'NWD2', 'YWHAG', 'PHF24', 'GLRA2', 'PAK1', 'HTR2C', 'HNRNPA0', 'NXPH1', 'KCNK1', 'GLS', 'HTR7', 'GRK3', 'MAPK9', 'RAB3C', 'ATP2B2', 'FAIM2', 'CAMK2A', 'CALM3', 'DNAJC5', 'NMU', 'CBLN2', 'RGS7BP', 'RANBP6', 'VDAC1', 'PPT1', 'KPNA1', 'CDH13', 'PTPRN2', 'CNTN6', 'KCND2', 'INA', 'CLCN4', 'NPTN', 'GRM5', 'NSF', 'ATP2B3', 'SLC9B2', 'LARGE1', 'GSK3B', 'GABRD', 'ABI2', 'GNB5', 'VWC2', 'ATP6V1C1', 'CHP1', 'MIOS', 'GUCY1B1', 'LNX1', 'CCN3', 'NBEA', 'C1QL3', 'APBA2', 'ADAM23', 'NAPB', 'TACR1', 'MPP2', 'NCAM2', 'OLFM3', 'USP5', 'AKAP6', 'SPOCK1', 'DNM3', 'RIMBP2', 'ADAM22', 'GNG2', 'INPP4A', 'HCN1', 'EPB41L3', 'KCTD8', 'SYN2', 'NETO2', 'DRP2', 'YWHAH', 'GABRA4', 'SLC6A17', 'EHD3', 'THY1', 'MTMR2', 'LRFN2', 'OTOF', 'GPR158', 'CLASP2', 'NDEL1', 'C9orf72', 'EGR3', 'THEMIS', 'FLRT3', 'FAM81A', 'EXT1', 'SNAP25', 'MPP7', 'WNT5A', 'RTN1', 'SLC8A2', 'CLSTN2', 'BSN', 'ABTB3', 'RGS8', 'HAPLN1', 'SEMA4F', 'ACTR3', 'STX7', 'ATP6V1E1', 'NPY5R', 'ARHGEF9', 'MAGEE1', 'KCNJ3', 'CLDN34', 'SH3GL2', 'TADA1', 'GLRB', 'PKP1', 'AP3M2', 'VLDLR', 'SUSD4', 'CACNA2D3', 'DRD5', 'PRKACA', 'CPEB3', 'CCDC85A', 'MYADM', 'ANXA6', 'PENK', 'TIAM1', 'CNR1', 'CNTN1', 'GABBR2', 'SYT7', 'YWHAZ', 'ACTR2', 'PRUNE1', 'ATP6V1D', 'FRMPD4', 'SLC4A10', 'CLSTN1', 'PTPN5', 'STX1B', 'STXBP5L', 'ADARB1', 'PDCD6IP', 'TPRG1L', 'AP2M1', 'GABRA1', 'CACNA1E', 'PI4KA', 'NSG2', 'LIN7A', 'PRICKLE1', 'ELMOD1', 'P2RX5', 'RAB27B', 'ZC4H2', 'PRKN', 'GNB1', 'NPTX1', 'RGS10', 'LRRTM2', 'VPS18', 'CLTC', 'CDK5R1', 'UNC13A', 'MAGI1', 'AMPH', 'KCNK2', 'BORCS5', 'SMCR8', 'NDFIP1', 'ALS2', 'GDI2', 'SYT6', 'MFF', 'PPP2R2A', 'CDC42', 'EFNA5', 'RAB11A', 'CHRNB2', 'NPY', 'FBXO45', 'KCNA4', 'HTR5A', 'HNRNPLL', 'HCRTR1', 'GPR176', 'PVR', 'MARK1', 'NETO1', 'FGF13', 'SLC24A2', 'RAB3B', 'DLGAP1', 'RPH3A', 'HTR6', 'PTPRR', 'SLC35F1', 'SNCA', 'KCNA2', 'CXCR4', 'GABRA5', 'SV2A', 'VPS35', 'NRG3', 'ATP1A1', 'DNM1L', 'HTR1B', 'CAMKV', 'PLCXD3', 'CACNA2D1', 'RIMS3', 'EPS15', 'SYT11', 'KCNC1', 'SCN8A', 'CBLN4', 'HNRNPUL2', 'NPTX2', 'MAPK14', 'OPRK1', 'GUCY1A1', 'LAMTOR3', 'CDH2', 'GDI1', 'KRAS', 'GABRG2', 'GABRA3', 'MPP1', 'CADPS', 'SCAMP1', 'SLC30A3', 'SLC9A6', 'KIFAP3', 'SLC17A6', 'SEMA7A', 'SLC17A7', 'ZDHHC5', 'CRH', 'SYNJ1', 'CD53', 'AJAP1', 'DACT1', 'TNN', 'ATP1B1', 'CADM3', 'FRMPD2', 'ARPC5', 'KCNQ3', 'SMPX', 'SLC29A1', 'EXOC4', 'PLPPR4']","[['IBA', 'IEA'], ['IBA', 'IEA'], ['IDA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['ISS'], ['ISS', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IDA', 'IMP'], ['IDA', 'HDA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IBA'], ['IBA'], ['IEA'], ['IEA'], ['IDA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['ISS'], ['ISS', 'IEA'], ['TAS', 'IEA'], ['IDA'], ['HDA', 'IBA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IDA'], ['IEA'], ['HDA'], ['IEA'], ['HDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['HDA', 'IBA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['ISS', 'IEA'], ['IBA', 'IEA'], ['ISS'], ['IDA', 'IMP', 'ISS', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['EXP', 'IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA'], ['IDA'], ['IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS'], ['ISS', 'NAS'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IC', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['HDA'], ['HDA', 'IEA'], ['ISS'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP'], ['IEA'], ['IDA', 'IEP', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IBA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['HDA', 'IEA'], ['IBA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA'], ['HDA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'HDA', 'IEA'], ['HDA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['HDA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['HDA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['EXP', 'IDA', 'IMP', 'IEA'], ['HDA'], ['ISS'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['IBA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['HDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA', 'IBA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['HDA'], ['IDA', 'HDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['HDA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IBA'], ['ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['HDA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IBA'], ['IDA', 'IEA']]"
