native,name,p_value,intersection_size,query_size,term_size,intersections,evidences
GO:0065007,biological regulation,8.767586669248082e-09,472,640,12804,"['CLEC12A', 'TRIOBP', 'PLIN5', 'RERG', 'TLCD2', 'TRIM25', 'PLEKHA4', 'RFX2', 'RAET1E', 'TP53', 'PPP1R13L', 'PHF2', 'LIMD1', 'TCF7L1', 'ZNF366', 'POU5F1', 'CALCOCO2', 'PPARA', 'OPHN1', 'ADA2', 'MXD4', 'TRAF3IP2', 'CGNL1', 'GNA12', 'ASAP3', 'EYA1', 'FBLN1', 'ZNF302', 'OR2AG1', 'ZNF827', 'YBX1', 'CC2D2A', 'ADH1B', 'TRPM8', 'TBL1X', 'STK33', 'SFXN5', 'S100A1', 'PAX6', 'TRIM56', 'SAMD4B', 'BTNL9', 'DOCK6', 'POU2F1', 'RAX2', 'MYCBPAP', 'KREMEN1', 'TFPI', 'ROCK1', 'BCAT2', 'BSG', 'EFHC1', 'SLC16A10', 'CABLES1', 'WASF2', 'BCO1', 'MLXIP', 'INSL6', 'PRDM16', 'CD81', 'SMG6', 'ELP4', 'ATXN2', 'CC2D1A', 'TSHR', 'PCDHGC3', 'AKAP9', 'EYA2', 'ECE1', 'ZNF141', 'TMOD3', 'IFITM3', 'SIGIRR', 'ACAA2', 'HIF3A', 'POU5F2', 'OR2M3', 'RFX4', 'PAPSS2', 'MSN', 'EMP2', 'INTU', 'MPHOSPH8', 'RO60', 'TBC1D32', 'SZT2', 'MRNIP', 'RHOBTB3', 'ZNF814', 'FLNB', 'CTDSPL', 'HMBOX1', 'MARK3', 'FEM1A', 'PIP5K1A', 'MAVS', 'USP53', 'SEMA4B', 'CCDC125', 'RYR3', 'CEP78', 'TMC1', 'OR8A1', 'LTBR', 'HOXC13', 'OR1D2', 'KCNE4', 'PDP2', 'CPQ', 'FAM107A', 'XRN1', 'BOC', 'RHOC', 'SLC44A2', 'CLN5', 'INAVA', 'FER', 'ANKRD26', 'BTBD7', 'CRLF3', 'SUPT5H', 'LCAT', 'SNTA1', 'GARRE1', 'MSI2', 'CARD8', 'ARHGEF40', 'TCEANC2', 'LRP5', 'PTTG1IP', 'RPAP2', 'ZNF506', 'ZNF37A', 'PPFIA1', 'OR2AT4', 'CASP10', 'XAF1', 'ATN1', 'ZNF556', 'ZNF829', 'TLE3', 'SULT1B1', 'C2CD3', 'STAT3', 'OR5AS1', 'DECR1', 'RACK1', 'PPIG', 'MLC1', 'SRARP', 'STARD8', 'CSTPP1', 'LGALS3', 'FCRL5', 'FTX', 'GNAI3', 'TMBIM1', 'ASB3', 'TNXB', 'ZC3HAV1', 'WNT7B', 'OR5AU1', 'XRCC2', 'ZNF480', 'KIF13A', 'PBXIP1', 'WDR19', 'ARGFX', 'ZNF395', 'LGI4', 'LINC-PINT', 'CSPP1', 'NXN', 'MMP28', 'GNG12', 'NPAS3', 'PDLIM5', 'KCNK6', 'OR5AN1', 'DFFA', 'FRK', 'RBBP6', 'RAF1', 'PURA', 'ATXN3', 'EMX2', 'LPIN1', 'DYNC2H1', 'ZNF791', 'ZNF100', 'ZBTB8B', 'ZNF850', 'OR6C75', 'ZBTB20', 'CARHSP1', 'ZNF292', 'KCNQ1OT1', 'EIF5B', 'NOTCH2NLA', 'OR56A1', 'PLCD1', 'COLEC12', 'CHPT1', 'CFAP69', 'SYCP2', 'NVL', 'PATJ', 'ARHGEF26', 'ALAD', 'HULC', 'OR4D9', 'HELB', 'ATF6B', 'CASTOR1', 'GTF2IRD1', 'C5', 'SERPING1', 'OR1A1', 'CCPG1', 'TASOR', 'SMURF2', 'ALPK1', 'ENTPD1', 'MAP3K6', 'TTYH1', 'PXN', 'ELAVL1', 'LPAR3', 'CDK13', 'SNX33', 'ABI3BP', 'ZFHX3', 'OR4F17', 'TSKU', 'COG7', 'ZNF546', 'MYLK3', 'TIMP3', 'CERS1', 'NFIB', 'IFITM1', 'CD226', 'ACACB', 'OR10H1', 'TMEM176A', 'PHIP', 'ZNF624', 'GLUD1', 'SOX13', 'NOTCH2', 'PPP1R12A', 'RBMS3', 'SPDYE9', 'CPT1A', 'TNFRSF1A', 'BLOC1S6', 'ZNF347', 'SYTL4', 'GRIN2C', 'ADGRV1', 'S1PR1', 'PTN', 'PRX', 'ITGA1', 'SPG21', 'OR14J1', 'NSRP1', 'PRKG1', 'AHI1', 'EPHB4', 'FKBP10', 'WDPCP', 'SP100', 'ADGRA3', 'RAB34', 'SMO', 'MUC20', 'RAB11FIP1', 'NFX1', 'LEPROT', 'PARP14', 'OTOP1', 'SPEN', 'LRRC8A', 'CARMIL1', 'KATNBL1', 'OR6Y1', 'IKBKB', 'MOV10', 'OR52I1', 'ICE2', 'ZNF383', 'RIN2', 'RNF115', 'OR2G6', 'LINC00472', 'CLEC2D', 'PRKD2', 'FXYD2', 'NDRG2', 'AXL', 'FGFRL1', 'DPF2', 'SMAD6', 'ROBO3', 'ATP8B1', 'CDKN2B-AS1', 'WNT2B', 'C1S', 'CD151', 'RNF43', 'TCF4', 'ITGA7', 'TMEM225', 'IRAK1BP1', 'PAGR1', 'ZNF268', 'KRT8', 'ZNF431', 'PLIN2', 'PLSCR4', 'NMT1', 'CFLAR', 'ZNF267', 'RBFOX3', 'MTF2', 'PPP1R1B', 'ZNF236', 'FRMPD1', 'SPN', 'NIBAN2', 'NKAIN4', 'HDAC8', 'ERBB2', 'GON4L', 'TTLL6', 'ALDH2', 'CRTC3', 'ADAMTS9', 'GNAI2', 'ZNRF3', 'BCL6', 'SERPINB6', 'NLRC3', 'VWF', 'SPG11', 'MOSPD2', 'DCP1A', 'GPSM2', 'DENND2B', 'OR5A1', 'TNRC6C', 'ABCC9', 'CYSLTR1', 'CYP2C9', 'C10orf71', 'MX2', 'AFDN', 'MYO10', 'CUX1', 'SAR1B', 'EGFR', 'SGPL1', 'SLC9A4', 'ITSN1', 'ZSCAN30', 'GRM6', 'KMT2A', 'ENG', 'NTSR2', 'IL17RA', 'PDGFRB', 'EMILIN1', 'CEP89', 'ARID4A', 'MGLL', 'LPIN3', 'SEC14L2', 'KDM5B', 'ODF2L', 'OR2M4', 'NRDE2', 'TFDP2', 'SGK3', 'CTDSP1', 'MYORG', 'TNS3', 'DTNA', 'ITGA10', 'FRMD6', 'CNTFR', 'RBCK1', 'ATP9B', 'RAP1B', 'GPAM', 'CCDC57', 'TUBB2B', 'DMD', 'ZNF471', 'MIR23AHG', 'EML3', 'ZFHX4', 'EPB41L5', 'TBCK', 'FTH1', 'PMEPA1', 'ZNF525', 'PPP1R3E', 'C1R', 'OR1I1', 'CLIP1', 'PLTP', 'TEAD1', 'LINC02754', 'CCAR1', 'TAF15', 'EHD2', 'FRMD4A', 'SLC7A11', 'ACOT11', 'PHACTR4', 'CYP3A5', 'BAZ1A', 'MIR9-2HG', 'SLC4A5', 'NKTR', 'ZBTB47', 'TRPM4', 'GABPB2', 'ZC3H13', 'GLIS2', 'ITGB4', 'ANXA5', 'HMGXB4', 'OR2T12', 'CTSC', 'UBE3A', 'KANK2', 'OR11A1', 'GSDMD', 'AHCYL1', 'TPCN1', 'RYR1', 'DAB2', 'LARP7', 'KANK1', 'EVI5', 'ZC3H8', 'VEGFB', 'FERMT2', 'STOX1', 'CCDC88A', 'IGFBP7', 'NOTCH4', 'EZH2', 'ADGRG1', 'FCRL2', 'CXCL17', 'ZSCAN10', 'FGD6', 'CEP290', 'PITPNC1', 'USP34', 'NQO1', 'SLF1', 'CCDC88C', 'TNFRSF10D', 'TAF1D', 'AKAP13', 'RGR', 'USF3', 'TGM2']","[['IDA', 'IMP', 'ISS', 'IBA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'NAS'], ['IMP', 'IBA'], ['IDA', 'ISS', 'IEA'], ['IMP', 'IBA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IGI', 'IEP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['EXP', 'IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IBA'], ['IDA', 'IMP', 'IEP', 'IBA', 'NAS', 'IEA'], ['IMP'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP'], ['IBA', 'IEA'], ['IEA'], ['IMP', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IBA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IBA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'IC', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS'], ['ISS', 'IBA', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'TAS'], ['IMP'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IC', 'IEA'], ['IDA', 'TAS', 'NAS'], ['IMP', 'NAS'], ['IDA', 'HMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IC', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA'], ['IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IMP'], ['IMP', 'IGI', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['ISS', 'NAS', 'IEA'], ['IDA', 'IMP'], ['IDA', 'IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IMP', 'IBA'], ['IBA'], ['IBA', 'IEA'], ['TAS'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'ISS', 'IBA'], ['IMP', 'TAS'], ['IDA', 'IMP', 'HMP', 'ISS', 'NAS'], ['IEA'], ['IBA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA'], ['IEA'], ['IBA', 'IEA'], ['IMP', 'IEP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IGI', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA'], ['IMP', 'IBA', 'IC', 'IEA'], ['ISS'], ['IDA', 'IMP', 'HMP', 'ISS', 'IBA', 'IEA'], ['HMP'], ['IMP'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['ISS'], ['IBA', 'IEA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IMP', 'IBA'], ['IDA', 'IBA'], ['IBA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['TAS'], ['IBA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['IDA', 'IMP'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IMP', 'TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA'], ['IMP', 'IBA'], ['IBA', 'IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IBA'], ['IBA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'ISO', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IMP'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IMP', 'IBA', 'IC', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IBA', 'TAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['ISS'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IMP'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IBA', 'IEA'], ['ISS', 'IBA'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'NAS'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IMP', 'NAS', 'IEA'], ['NAS'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['NAS'], ['IBA'], ['IDA'], ['IEA'], ['IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS'], ['IDA', 'IBA', 'TAS'], ['IMP', 'TAS'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IBA', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IMP', 'IBA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'NAS'], ['IBA', 'IEA'], ['IMP'], ['IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IMP'], ['IEA'], ['IDA', 'IEA'], ['IMP', 'IEP', 'ISS', 'TAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'TAS', 'IEA'], ['IBA'], ['IMP', 'ISS', 'IBA', 'NAS', 'IEA'], ['IC', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['ISS'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['ISS', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IC', 'IEA'], ['IBA', 'TAS', 'IEA'], ['ISS'], ['IDA', 'IMP', 'IEP', 'ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IDA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA'], ['IMP', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IMP', 'IBA'], ['IBA', 'IEA'], ['IMP', 'NAS', 'IEA'], ['IDA', 'IMP'], ['IEA'], ['IEA'], ['TAS'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IEA'], ['IMP', 'TAS', 'NAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IBA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['TAS'], ['IDA', 'IMP', 'IEP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IBA'], ['IMP'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IEP', 'ISS'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'TAS'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'NAS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IBA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA'], ['IBA', 'IEA'], ['IMP', 'TAS', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IGI', 'IBA', 'TAS', 'IEA'], ['IMP', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA'], ['ISS', 'IBA', 'IEA'], ['IMP'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['IBA'], ['IMP', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['ISS'], ['IBA'], ['NAS'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IMP', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IBA'], ['IBA', 'TAS'], ['IMP', 'IBA', 'NAS', 'IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'NAS'], ['IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IBA'], ['IMP', 'IEA'], ['IMP', 'ISS', 'IBA'], ['IBA', 'IEA'], ['IEA'], ['IMP'], ['IBA', 'IEA'], ['IEA'], ['IMP'], ['IDA', 'IMP', 'ISS'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IEA'], ['ISS', 'IBA'], ['IEA'], ['IBA', 'IEA'], ['IMP', 'IBA'], ['IDA', 'IBA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IEA'], ['ISS', 'NAS'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IBA', 'NAS'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IBA'], ['IDA', 'IMP', 'ISS'], ['IDA', 'IBA'], ['ISS'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IC'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IGI', 'IEA'], ['IMP', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'TAS', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'NAS'], ['IMP', 'IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP'], ['IMP'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'TAS'], ['IDA', 'IMP', 'NAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['TAS'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA']]"
